title,author,pubdate,play_volume,barrage,classification,likes,coins,collect,share,url
令人窒息的誓言！《遇龙》强行虐恋强行狗血（第2期）,开心嘴炮,2021-05-19 11:29:19,44.4,6369弹幕,王鹤棣&电视剧解说&影评&搞笑&影视&影视杂谈&五月哔刷片·五月新片&遇龙&古装&吐槽&剧评杂谈&狗血&祝绪丹,3.8万,4542,1907,774,https://b23.tv/BV1MU4y1b7xD
众月捧星~张一山、杨紫被坑惨了！这部烂片恐怕真是被逼着拍出来的！爆笑吐槽《一纸婚约》,丸子叨叨叨,2021-05-20 17:20:16,27.7,1618弹幕,张一山&关晓彤&杨紫&影评&搞笑&影视&影视杂谈&全民娱乐家·高能点评官&爱情&吐槽&烂片&沙雕,2.3万,2600,1337,436,https://b23.tv/BV1tK4y1G7CG
又苦又累还挨骂！2021上半年可能最佳职场剧《火神的眼泪》解说【哇妹】,哇哇哇妹,2021-05-20 12:02:02,19.9,1343弹幕,电视剧解说&影视&影视杂谈&五月哔刷片·五月新片&消防员&电视剧&职场剧&火神的眼泪&温升豪&陈庭妮&打卡挑战,2.0万,6542,2139,504,https://b23.tv/BV1no4y117u7
人生短短急个球,往往老布,2021-05-20 18:00:06,27.2,297弹幕,短片&搞笑&影视&新星荐片官企划&生活&原创&往往老布,1.7万,2240,1222,649,https://b23.tv/BV1e5411u7jx
白宫爆发丧尸危机！《生化危机：无尽黑暗》正式预告,乌鸦预告片,2021-05-19 13:53:10,33.6,665弹幕,科幻&影视&预告·资讯&生化危机&预告片&动画&恐怖&丧尸&生化危机：无尽黑暗&Netflix,1.4万,409,2590,3557,https://b23.tv/BV1fB4y1F7m5
【山神降临reaction】直男设计师们看大神粉丝衍生力作,五彩哥哥,2021-05-21 00:46:40,19.5,1536弹幕,张哲瀚&龚俊&影视&影视杂谈&全民娱乐家·高能点评官&REACTION&山河令&打卡挑战,1.9万,4031,2389,260,https://b23.tv/BV1w5411g78p
三体II·我 面壁者罗辑 要对三体世界说话！,三体电影1,2021-05-19 12:47:03,27.1,595弹幕,刘慈欣&三体&科幻&影视&影视杂谈&新星荐片官企划&电影混剪&剪辑&我的三体,1.4万,3082,2247,517,https://b23.tv/BV1U64y1d7iJ
郑少秋这个打开扇子的动作，我至今都没学会,电影频道TV520,2021-05-19 17:59:26,31.5,468弹幕,影视剪辑&影视&电影剪辑&影视剪影&动作&经典&剪辑&电影&古装&郑少秋&秋官,6757,137,1388,133,https://b23.tv/BV1yy4y1W7ob
你以为的吃软饭VS现实中的吃软饭！,叨叨怪giao,2021-05-19 13:49:49,35.6,273弹幕,吴孟达&周星驰&影视剪辑&搞笑&影视&电视剧&打卡挑战,6134,104,484,791,https://b23.tv/BV19K4y1A7m8
胡歌这次演了一只猫,4A广告提案网,2021-05-18 14:39:25,43.9,979弹幕,胡歌&喵星人&短片&影视&创意广告&卫仕&4A广告提案网,1.6万,502,2918,8120,https://b23.tv/BV1w44y1r7bo
