title,author,pubdate,play_volume,barrage,classification,likes,coins,collect,share,url
什么叫大佬座驾，全体起立！【友车试】,节操卓卓卓,2021-05-21 21:23:05,3.2,936弹幕,汽车&汽车生活&赢全球热评 拍汽车视频&皇冠&红旗HQ3&改装车&红旗&国产车&中国汽车,2542,1178,408,192,https://b23.tv/BV1UQ4y1o7qk
场地试驾吉利星越L，颜值与机械素质都很“能打”,懂车帝报道,2021-05-20 03:04:19,5.0,316弹幕,汽车&汽车生活&UNI-K&星越L&摩卡&试驾&懂车帝&途观L,1062,68,162,316,https://b23.tv/BV1ry4y1g7VC
一部懂中国家庭的汽车有多重要？,大家车言论,2021-05-19 18:18:06,4.3,464弹幕,汽车评测&汽车&汽车生活&传祺M6&MPV&广汽传祺&国产车&大家车言论&袁启聪,1709,162,158,124,https://b23.tv/BV1r64y1d7nw
帮粉丝定制一台两门跑车，看到车后为什么执意要退,合肥94看车,2021-05-19 21:23:38,3.5,497弹幕,汽车评测&跑车&机械&汽车&科普&汽车生活&二手车&现代汽车&买车&汽车知识&劳恩斯酷派,1653,1010,158,25,https://b23.tv/BV1144y1r72b
路怒袭警！,生命冇TakeTwo,2021-04-30 09:54:22,183.0,5434弹幕,警察&汽车&汽车生活&日常&交通安全&交警&交通&汽车知识&出行安全&打卡挑战,7.2万,3139,4407,6337,https://b23.tv/BV1RK4y1P7ZA
敢称国产SUV标杆，吉利星越L到底有多牛？,网上车市,2021-05-20 10:41:48,1.5,396弹幕,SUV&汽车&汽车生活&自制&国产&原创&吉利&买车&国产车&吉利汽车&汽车知识,2148,323,1028,18,https://b23.tv/BV1xQ4y1R7FJ
问，车主花了多少钱,朱大飞讲改装,2021-05-17 09:04:55,8.6,29弹幕,汽车&汽车文化&改装&原创,505,14,104,34,https://b23.tv/BV1ef4y1Y7bM
200万的客车挂55555，如今牛牌在迈巴赫62S上，网友：发大财了？,总李谈车,2021-05-13 23:21:30,14.1,10弹幕,豪车&汽车&汽车生活&卡车&东风货车&客车&迈巴赫&大巴,6910,8,239,7,https://b23.tv/BV1N64y1m7Q7
红旗汽车V12顶级发动机技术工艺，铸造大国澎湃动力！,一汽红旗,2021-05-20 10:41:20,2.8,122弹幕,人工智能&赛车&汽车&汽车生活&速度&原创&发动机&红旗&汽车知识&红旗L5,1627,155,298,151,https://b23.tv/BV1Mq4y1E7yW
“沃里沃气”的星越L？一切都好，就看售价了...,萝卜报告&萝卜陈震同学,2021-05-21 19:00:16,3.4,674弹幕,SUV&汽车&汽车生活&日常&生活&星越L&吉利星越L&国产车内卷&沃尔沃&国产车,1254,104,157,203,https://b23.tv/BV1aN411Z77h
